#HD93521 OKe 1999
  3281      6.270    1.0 
  3282      6.270    1.0 
  3283      6.274    1.0 
  3284      6.276    1.0 
  3285      6.278    1.0 
  3286      6.281    1.0 
  3287      6.283    1.0 
  3288      6.285    1.0 
  3289      6.290    1.0 
  3290      6.296    1.0 
  3291      6.303    1.0 
  3292      6.309    1.0 
  3293      6.314    1.0 
  3294      6.317    1.0 
  3295      6.320    1.0 
  3296      6.321    1.0 
  3297      6.322    1.0 
  3298      6.323    1.0 
  3299      6.323    1.0 
  3300      6.324    1.0 
  3301      6.323    1.0 
  3302      6.322    1.0 
  3303      6.320    1.0 
  3304      6.318    1.0 
  3305      6.317    1.0 
  3306      6.316    1.0 
  3307      6.316    1.0 
  3308      6.316    1.0 
  3309      6.316    1.0 
  3310      6.316    1.0 
  3311      6.317    1.0 
  3312      6.318    1.0 
  3313      6.321    1.0 
  3314      6.321    1.0 
  3315      6.321    1.0 
  3316      6.320    1.0 
  3317      6.318    1.0 
  3318      6.318    1.0 
  3319      6.321    1.0 
  3320      6.322    1.0 
  3321      6.324    1.0 
  3322      6.328    1.0 
  3323      6.330    1.0 
  3324      6.333    1.0 
  3325      6.334    1.0 
  3326      6.335    1.0 
  3327      6.336    1.0 
  3328      6.336    1.0 
  3329      6.336    1.0 
  3330      6.335    1.0 
  3331      6.334    1.0 
  3332      6.333    1.0 
  3333      6.330    1.0 
  3334      6.328    1.0 
  3335      6.324    1.0 
  3336      6.318    1.0 
  3337      6.312    1.0 
  3338      6.310    1.0 
  3339      6.309    1.0 
  3340      6.307    1.0 
  3341      6.305    1.0 
  3342      6.303    1.0 
  3343      6.303    1.0 
  3344      6.302    1.0 
  3345      6.301    1.0 
  3346      6.302    1.0 
  3347      6.303    1.0 
  3348      6.308    1.0 
  3349      6.311    1.0 
  3350      6.316    1.0 
  3351      6.322    1.0 
  3352      6.329    1.0 
  3353      6.333    1.0 
  3354      6.336    1.0 
  3355      6.337    1.0 
  3356      6.338    1.0 
  3357      6.336    1.0 
  3358      6.334    1.0 
  3359      6.331    1.0 
  3360      6.330    1.0 
  3361      6.330    1.0 
  3362      6.330    1.0 
  3363      6.329    1.0 
  3364      6.327    1.0 
  3365      6.323    1.0 
  3366      6.322    1.0 
  3367      6.322    1.0 
  3368      6.318    1.0 
  3369      6.316    1.0 
  3370      6.315    1.0 
  3371      6.312    1.0 
  3372      6.312    1.0 
  3373      6.314    1.0 
  3374      6.314    1.0 
  3375      6.315    1.0 
  3376      6.316    1.0 
  3377      6.320    1.0 
  3378      6.322    1.0 
  3379      6.322    1.0 
  3380      6.322    1.0 
  3381      6.322    1.0 
  3382      6.322    1.0 
  3383      6.324    1.0 
  3384      6.327    1.0 
  3385      6.329    1.0 
  3386      6.331    1.0 
  3387      6.333    1.0 
  3388      6.333    1.0 
  3389      6.333    1.0 
  3390      6.330    1.0 
  3391      6.329    1.0 
  3392      6.329    1.0 
  3393      6.329    1.0 
  3394      6.335    1.0 
  3395      6.338    1.0 
  3396      6.342    1.0 
  3397      6.344    1.0 
  3398      6.346    1.0 
  3399      6.347    1.0 
  3400      6.346    1.0 
  3401      6.343    1.0 
  3402      6.342    1.0 
  3403      6.341    1.0 
  3404      6.340    1.0 
  3405      6.337    1.0 
  3406      6.337    1.0 
  3407      6.337    1.0 
  3408      6.338    1.0 
  3409      6.341    1.0 
  3410      6.342    1.0 
  3411      6.347    1.0 
  3412      6.350    1.0 
  3413      6.354    1.0 
  3414      6.355    1.0 
  3415      6.356    1.0 
  3416      6.356    1.0 
  3417      6.358    1.0 
  3418      6.361    1.0 
  3419      6.363    1.0 
  3420      6.367    1.0 
  3421      6.367    1.0 
  3422      6.364    1.0 
  3423      6.363    1.0 
  3424      6.364    1.0 
  3425      6.367    1.0 
  3426      6.370    1.0 
  3427      6.375    1.0 
  3428      6.376    1.0 
  3429      6.377    1.0 
  3430      6.376    1.0 
  3431      6.375    1.0 
  3432      6.374    1.0 
  3433      6.373    1.0 
  3434      6.370    1.0 
  3435      6.368    1.0 
  3436      6.366    1.0 
  3437      6.362    1.0 
  3438      6.357    1.0 
  3439      6.354    1.0 
  3440      6.350    1.0 
  3441      6.349    1.0 
  3442      6.347    1.0 
  3443      6.350    1.0 
  3444      6.355    1.0 
  3445      6.358    1.0 
  3446      6.362    1.0 
  3447      6.366    1.0 
  3448      6.368    1.0 
  3449      6.370    1.0 
  3450      6.370    1.0 
  3451      6.369    1.0 
  3452      6.368    1.0 
  3453      6.366    1.0 
  3454      6.364    1.0 
  3455      6.363    1.0 
  3456      6.363    1.0 
  3457      6.362    1.0 
  3458      6.362    1.0 
  3459      6.362    1.0 
  3460      6.364    1.0 
  3461      6.367    1.0 
  3462      6.368    1.0 
  3463      6.371    1.0 
  3464      6.375    1.0 
  3465      6.377    1.0 
  3466      6.381    1.0 
  3467      6.383    1.0 
  3468      6.387    1.0 
  3469      6.383    1.0 
  3470      6.382    1.0 
  3471      6.380    1.0 
  3472      6.376    1.0 
  3473      6.377    1.0 
  3474      6.380    1.0 
  3475      6.382    1.0 
  3476      6.387    1.0 
  3477      6.392    1.0 
  3478      6.397    1.0 
  3479      6.401    1.0 
  3480      6.404    1.0 
  3481      6.406    1.0 
  3482      6.403    1.0 
  3483      6.401    1.0 
  3484      6.400    1.0 
  3485      6.396    1.0 
  3486      6.395    1.0 
  3487      6.392    1.0 
  3488      6.387    1.0 
  3489      6.382    1.0 
  3490      6.377    1.0 
  3491      6.373    1.0 
  3492      6.371    1.0 
  3493      6.374    1.0 
  3494      6.376    1.0 
  3495      6.381    1.0 
  3496      6.384    1.0 
  3497      6.387    1.0 
  3498      6.388    1.0 
  3499      6.392    1.0 
  3500      6.394    1.0 
  3501      6.396    1.0 
  3502      6.399    1.0 
  3503      6.399    1.0 
  3504      6.399    1.0 
  3505      6.396    1.0 
  3506      6.395    1.0 
  3507      6.395    1.0 
  3508      6.396    1.0 
  3509      6.396    1.0 
  3510      6.396    1.0 
  3511      6.395    1.0 
  3512      6.395    1.0 
  3513      6.395    1.0 
  3514      6.395    1.0 
  3515      6.395    1.0 
  3516      6.393    1.0 
  3517      6.390    1.0 
  3518      6.387    1.0 
  3519      6.383    1.0 
  3520      6.381    1.0 
  3521      6.377    1.0 
  3522      6.375    1.0 
  3523      6.375    1.0 
  3524      6.375    1.0 
  3525      6.379    1.0 
  3526      6.382    1.0 
  3527      6.388    1.0 
  3528      6.395    1.0 
  3529      6.400    1.0 
  3530      6.406    1.0 
  3531      6.408    1.0 
  3532      6.409    1.0 
  3533      6.413    1.0 
  3534      6.415    1.0 
  3535      6.417    1.0 
  3536      6.421    1.0 
  3537      6.423    1.0 
  3538      6.427    1.0 
  3539      6.429    1.0 
  3540      6.429    1.0 
  3541      6.429    1.0 
  3542      6.429    1.0 
  3543      6.428    1.0 
  3544      6.429    1.0 
  3545      6.430    1.0 
  3546      6.432    1.0 
  3547      6.433    1.0 
  3548      6.434    1.0 
  3549      6.434    1.0 
  3550      6.435    1.0 
  3551      6.437    1.0 
  3552      6.440    1.0 
  3553      6.441    1.0 
  3554      6.442    1.0 
  3555      6.441    1.0 
  3556      6.441    1.0 
  3557      6.441    1.0 
  3558      6.440    1.0 
  3559      6.441    1.0 
  3560      6.443    1.0 
  3561      6.441    1.0 
  3562      6.439    1.0 
  3563      6.435    1.0 
  3564      6.434    1.0 
  3565      6.433    1.0 
  3566      6.432    1.0 
  3567      6.433    1.0 
  3568      6.433    1.0 
  3569      6.434    1.0 
  3570      6.434    1.0 
  3571      6.434    1.0 
  3572      6.434    1.0 
  3573      6.434    1.0 
  3574      6.436    1.0 
  3575      6.439    1.0 
  3576      6.441    1.0 
  3577      6.442    1.0 
  3578      6.446    1.0 
  3579      6.447    1.0 
  3580      6.449    1.0 
  3581      6.452    1.0 
  3582      6.454    1.0 
  3583      6.456    1.0 
  3584      6.460    1.0 
  3585      6.461    1.0 
  3586      6.462    1.0 
  3587      6.462    1.0 
  3588      6.462    1.0 
  3589      6.460    1.0 
  3590      6.456    1.0 
  3591      6.453    1.0 
  3592      6.447    1.0 
  3593      6.447    1.0 
  3594      6.448    1.0 
  3595      6.452    1.0 
  3596      6.453    1.0 
  3597      6.454    1.0 
  3598      6.453    1.0 
  3599      6.450    1.0 
  3600      6.449    1.0 
  3601      6.449    1.0 
  3602      6.449    1.0 
  3603      6.448    1.0 
  3604      6.447    1.0 
  3605      6.446    1.0 
  3606      6.443    1.0 
  3607      6.441    1.0 
  3608      6.441    1.0 
  3609      6.441    1.0 
  3610      6.441    1.0 
  3611      6.441    1.0 
  3612      6.441    1.0 
  3613      6.441    1.0 
  3614      6.441    1.0 
  3615      6.440    1.0 
  3616      6.440    1.0 
  3617      6.439    1.0 
  3618      6.437    1.0 
  3619      6.440    1.0 
  3620      6.442    1.0 
  3621      6.447    1.0 
  3622      6.452    1.0 
  3623      6.458    1.0 
  3624      6.462    1.0 
  3625      6.467    1.0 
  3626      6.469    1.0 
  3627      6.473    1.0 
  3628      6.475    1.0 
  3629      6.479    1.0 
  3630      6.480    1.0 
  3631      6.481    1.0 
  3632      6.483    1.0 
  3633      6.485    1.0 
  3634      6.487    1.0 
  3635      6.491    1.0 
  3636      6.494    1.0 
  3637      6.496    1.0 
  3638      6.498    1.0 
  3639      6.494    1.0 
  3640      6.493    1.0 
  3641      6.488    1.0 
  3642      6.485    1.0 
  3643      6.481    1.0 
  3644      6.480    1.0 
  3645      6.476    1.0 
  3646      6.474    1.0 
  3647      6.472    1.0 
  3648      6.469    1.0 
  3649      6.468    1.0 
  3650      6.469    1.0 
  3651      6.471    1.0 
  3652      6.474    1.0 
  3653      6.478    1.0 
  3654      6.480    1.0 
  3655      6.481    1.0 
  3656      6.481    1.0 
  3657      6.481    1.0 
  3658      6.483    1.0 
  3659      6.487    1.0 
  3660      6.489    1.0 
  3661      6.491    1.0 
  3662      6.492    1.0 
  3663      6.491    1.0 
  3664      6.491    1.0 
  3665      6.491    1.0 
  3666      6.491    1.0 
  3667      6.491    1.0 
  3668      6.492    1.0 
  3669      6.492    1.0 
  3670      6.492    1.0 
  3671      6.491    1.0 
  3672      6.488    1.0 
  3673      6.486    1.0 
  3674      6.482    1.0 
  3675      6.480    1.0 
  3676      6.478    1.0 
  3677      6.476    1.0 
  3678      6.478    1.0 
  3679      6.476    1.0 
  3680      6.474    1.0 
  3681      6.474    1.0 
  3682      6.473    1.0 
  3683      6.473    1.0 
  3684      6.474    1.0 
  3685      6.474    1.0 
  3686      6.476    1.0 
  3687      6.479    1.0 
  3688      6.482    1.0 
  3689      6.488    1.0 
  3690      6.495    1.0 
  3691      6.504    1.0 
  3692      6.511    1.0 
  3693      6.514    1.0 
  3694      6.518    1.0 
  3695      6.520    1.0 
  3696      6.520    1.0 
  3697      6.525    1.0 
  3698      6.527    1.0 
  3699      6.532    1.0 
  3700      6.534    1.0 
  3701      6.535    1.0 
  3702      6.534    1.0 
  3703      6.533    1.0 
  3704      6.532    1.0 
  3705      6.531    1.0 
  3706      6.533    1.0 
  3707      6.534    1.0 
  3708      6.533    1.0 
  3709      6.532    1.0 
  3710      6.529    1.0 
  3711      6.528    1.0 
  3712      6.526    1.0 
  3713      6.526    1.0 
  3714      6.521    1.0 
  3715      6.517    1.0 
  3716      6.513    1.0 
  3717      6.508    1.0 
  3718      6.505    1.0 
  3719      6.504    1.0 
  3720      6.501    1.0 
  3721      6.500    1.0 
  3722      6.498    1.0 
  3723      6.498    1.0 
  3724      6.498    1.0 
  3725      6.498    1.0 
  3726      6.499    1.0 
  3727      6.498    1.0 
  3728      6.496    1.0 
  3729      6.495    1.0 
  3730      6.493    1.0 
  3731      6.492    1.0 
  3732      6.487    1.0 
  3733      6.481    1.0 
  3734      6.473    1.0 
  3735      6.463    1.0 
  3736      6.465    1.0 
  3737      6.466    1.0 
  3738      6.471    1.0 
  3739      6.475    1.0 
  3740      6.474    1.0 
  3741      6.471    1.0 
  3742      6.469    1.0 
  3743      6.472    1.0 
  3744      6.475    1.0 
  3745      6.483    1.0 
  3746      6.492    1.0 
  3747      6.499    1.0 
  3748      6.506    1.0 
  3749      6.509    1.0 
  3750      6.513    1.0 
  3751      6.513    1.0 
  3752      6.512    1.0 
  3753      6.509    1.0 
  3754      6.508    1.0 
  3755      6.507    1.0 
  3756      6.507    1.0 
  3757      6.505    1.0 
  3758      6.504    1.0 
  3759      6.500    1.0 
  3760      6.499    1.0 
  3761      6.496    1.0 
  3762      6.499    1.0 
  3763      6.500    1.0 
  3764      6.506    1.0 
  3765      6.511    1.0 
  3766      6.519    1.0 
  3767      6.526    1.0 
  3768      6.531    1.0 
  3769      6.534    1.0 
  3770      6.532    1.0 
  3771      6.524    1.0 
  3772      6.513    1.0 
  3773      6.498    1.0 
  3774      6.481    1.0 
  3775      6.466    1.0 
  3776      6.450    1.0 
  3777      6.449    1.0 
  3778      6.448    1.0 
  3779      6.450    1.0 
  3780      6.454    1.0 
  3781      6.454    1.0 
  3782      6.453    1.0 
  3783      6.452    1.0 
  3784      6.453    1.0 
  3785      6.454    1.0 
  3786      6.460    1.0 
  3787      6.466    1.0 
  3788      6.476    1.0 
  3789      6.487    1.0 
  3790      6.500    1.0 
  3791      6.514    1.0 
  3792      6.529    1.0 
  3793      6.545    1.0 
  3794      6.554    1.0 
  3795      6.562    1.0 
  3796      6.565    1.0 
  3797      6.561    1.0 
  3798      6.557    1.0 
  3799      6.546    1.0 
  3800      6.535    1.0 
  3801      6.520    1.0 
  3802      6.504    1.0 
  3803      6.489    1.0 
  3804      6.475    1.0 
  3805      6.468    1.0 
  3806      6.461    1.0 
  3807      6.458    1.0 
  3808      6.454    1.0 
  3809      6.450    1.0 
  3810      6.447    1.0 
  3811      6.446    1.0 
  3812      6.447    1.0 
  3813      6.449    1.0 
  3814      6.456    1.0 
  3815      6.462    1.0 
  3816      6.468    1.0 
  3817      6.474    1.0 
  3818      6.478    1.0 
  3819      6.480    1.0 
  3820      6.480    1.0 
  3821      6.478    1.0 
  3822      6.475    1.0 
  3823      6.474    1.0 
  3824      6.475    1.0 
  3825      6.480    1.0 
  3826      6.486    1.0 
  3827      6.495    1.0 
  3828      6.505    1.0 
  3829      6.517    1.0 
  3830      6.528    1.0 
  3831      6.540    1.0 
  3832      6.552    1.0 
  3833      6.555    1.0 
  3834      6.559    1.0 
  3835      6.554    1.0 
  3836      6.546    1.0 
  3837      6.534    1.0 
  3838      6.518    1.0 
  3839      6.500    1.0 
  3840      6.480    1.0 
  3841      6.463    1.0 
  3842      6.452    1.0 
  3843      6.441    1.0 
  3844      6.434    1.0 
  3845      6.428    1.0 
  3846      6.423    1.0 
  3847      6.417    1.0 
  3848      6.414    1.0 
  3849      6.409    1.0 
  3850      6.408    1.0 
  3851      6.407    1.0 
  3852      6.406    1.0 
  3853      6.406    1.0 
  3854      6.406    1.0 
  3855      6.407    1.0 
  3856      6.408    1.0 
  3857      6.409    1.0 
  3858      6.412    1.0 
  3859      6.414    1.0 
  3860      6.416    1.0 
  3861      6.419    1.0 
  3862      6.421    1.0 
  3863      6.423    1.0 
  3864      6.425    1.0 
  3865      6.426    1.0 
  3866      6.426    1.0 
  3867      6.427    1.0 
  3868      6.426    1.0 
  3869      6.426    1.0 
  3870      6.426    1.0 
  3871      6.427    1.0 
  3872      6.427    1.0 
  3873      6.428    1.0 
  3874      6.429    1.0 
  3875      6.432    1.0 
  3876      6.436    1.0 
  3877      6.442    1.0 
  3878      6.449    1.0 
  3879      6.459    1.0 
  3880      6.468    1.0 
  3881      6.481    1.0 
  3882      6.494    1.0 
  3883      6.513    1.0 
  3884      6.531    1.0 
  3885      6.546    1.0 
  3886      6.559    1.0 
  3887      6.566    1.0 
  3888      6.571    1.0 
  3889      6.564    1.0 
  3890      6.551    1.0 
  3891      6.535    1.0 
  3892      6.517    1.0 
  3893      6.499    1.0 
  3894      6.482    1.0 
  3895      6.467    1.0 
  3896      6.454    1.0 
  3897      6.441    1.0 
  3898      6.433    1.0 
  3899      6.425    1.0 
  3900      6.419    1.0 
  3901      6.414    1.0 
  3902      6.409    1.0 
  3903      6.407    1.0 
  3904      6.403    1.0 
  3905      6.402    1.0 
  3906      6.402    1.0 
  3907      6.406    1.0 
  3908      6.408    1.0 
  3909      6.410    1.0 
  3910      6.413    1.0 
  3911      6.413    1.0 
  3912      6.413    1.0 
  3913      6.413    1.0 
  3914      6.413    1.0 
  3915      6.415    1.0 
  3916      6.417    1.0 
  3917      6.421    1.0 
  3918      6.428    1.0 
  3919      6.434    1.0 
  3920      6.439    1.0 
  3921      6.443    1.0 
  3922      6.447    1.0 
  3923      6.449    1.0 
  3924      6.453    1.0 
  3925      6.455    1.0 
  3926      6.459    1.0 
  3927      6.462    1.0 
  3928      6.466    1.0 
  3929      6.467    1.0 
  3930      6.468    1.0 
  3931      6.468    1.0 
  3932      6.467    1.0 
  3933      6.465    1.0 
  3934      6.461    1.0 
  3935      6.456    1.0 
  3936      6.452    1.0 
  3937      6.447    1.0 
  3938      6.442    1.0 
  3939      6.439    1.0 
  3940      6.435    1.0 
  3941      6.434    1.0 
  3942      6.432    1.0 
  3943      6.429    1.0 
  3944      6.428    1.0 
  3945      6.427    1.0 
  3946      6.423    1.0 
  3947      6.421    1.0 
  3948      6.421    1.0 
  3949      6.421    1.0 
  3950      6.427    1.0 
  3951      6.447    1.0 
  3952      6.450    1.0 
  3953      6.454    1.0 
  3954      6.459    1.0 
  3955      6.463    1.0 
  3956      6.471    1.0 
  3957      6.479    1.0 
  3958      6.488    1.0 
  3959      6.500    1.0 
  3960      6.513    1.0 
  3961      6.531    1.0 
  3962      6.546    1.0 
  3963      6.566    1.0 
  3964      6.585    1.0 
  3965      6.600    1.0 
  3966      6.616    1.0 
  3967      6.625    1.0 
  3968      6.632    1.0 
  3969      6.632    1.0 
  3970      6.630    1.0 
  3971      6.623    1.0 
  3972      6.612    1.0 
  3973      6.600    1.0 
  3974      6.586    1.0 
  3975      6.571    1.0 
  3976      6.557    1.0 
  3977      6.542    1.0 
  3978      6.531    1.0 
  3979      6.519    1.0 
  3980      6.507    1.0 
  3981      6.496    1.0 
  3982      6.488    1.0 
  3983      6.482    1.0 
  3984      6.479    1.0 
  3985      6.475    1.0 
  3986      6.473    1.0 
  3987      6.472    1.0 
  3988      6.471    1.0 
  3989      6.469    1.0 
  3990      6.468    1.0 
  3991      6.467    1.0 
  3992      6.465    1.0 
  3993      6.462    1.0 
  3994      6.461    1.0 
  3995      6.460    1.0 
  3996      6.460    1.0 
  3997      6.461    1.0 
  3998      6.461    1.0 
  3999      6.462    1.0 
  4000      6.466    1.0 
  4001      6.467    1.0 
  4002      6.471    1.0 
  4003      6.474    1.0 
  4004      6.476    1.0 
  4005      6.479    1.0 
  4006      6.480    1.0 
  4007      6.482    1.0 
  4008      6.483    1.0 
  4009      6.483    1.0 
  4010      6.485    1.0 
  4011      6.485    1.0 
  4012      6.486    1.0 
  4013      6.487    1.0 
  4014      6.487    1.0 
  4015      6.491    1.0 
  4016      6.493    1.0 
  4017      6.500    1.0 
  4018      6.507    1.0 
  4019      6.515    1.0 
  4020      6.526    1.0 
  4021      6.533    1.0 
  4022      6.541    1.0 
  4023      6.546    1.0 
  4024      6.548    1.0 
  4025      6.550    1.0 
  4026      6.546    1.0 
  4027      6.541    1.0 
  4028      6.533    1.0 
  4029      6.526    1.0 
  4030      6.517    1.0 
  4031      6.507    1.0 
  4032      6.501    1.0 
  4033      6.495    1.0 
  4034      6.492    1.0 
  4035      6.488    1.0 
  4036      6.487    1.0 
  4037      6.486    1.0 
  4038      6.485    1.0 
  4039      6.485    1.0 
  4040      6.483    1.0 
  4041      6.481    1.0 
  4042      6.480    1.0 
  4043      6.479    1.0 
  4044      6.478    1.0 
  4045      6.476    1.0 
  4046      6.475    1.0 
  4047      6.474    1.0 
  4048      6.474    1.0 
  4049      6.475    1.0 
  4050      6.475    1.0 
  4051      6.476    1.0 
  4052      6.478    1.0 
  4053      6.478    1.0 
  4054      6.479    1.0 
  4055      6.479    1.0 
  4056      6.480    1.0 
  4057      6.480    1.0 
  4058      6.480    1.0 
  4059      6.480    1.0 
  4060      6.481    1.0 
  4061      6.482    1.0 
  4062      6.485    1.0 
  4063      6.487    1.0 
  4064      6.489    1.0 
  4065      6.493    1.0 
  4066      6.496    1.0 
  4067      6.499    1.0 
  4068      6.501    1.0 
  4069      6.504    1.0 
  4070      6.506    1.0 
  4071      6.507    1.0 
  4072      6.507    1.0 
  4073      6.506    1.0 
  4074      6.505    1.0 
  4075      6.504    1.0 
  4076      6.502    1.0 
  4077      6.502    1.0 
  4078      6.504    1.0 
  4079      6.506    1.0 
  4080      6.509    1.0 
  4081      6.513    1.0 
  4082      6.519    1.0 
  4083      6.525    1.0 
  4084      6.531    1.0 
  4085      6.538    1.0 
  4086      6.544    1.0 
  4087      6.551    1.0 
  4088      6.558    1.0 
  4089      6.566    1.0 
  4090      6.574    1.0 
  4091      6.586    1.0 
  4092      6.598    1.0 
  4093      6.613    1.0 
  4094      6.631    1.0 
  4095      6.647    1.0 
  4096      6.666    1.0 
  4097      6.680    1.0 
  4098      6.692    1.0 
  4099      6.698    1.0 
  4100      6.698    1.0 
  4101      6.695    1.0 
  4102      6.682    1.0 
  4103      6.669    1.0 
  4104      6.650    1.0 
  4105      6.631    1.0 
  4106      6.612    1.0 
  4107      6.594    1.0 
  4108      6.581    1.0 
  4109      6.571    1.0 
  4110      6.562    1.0 
  4111      6.558    1.0 
  4112      6.553    1.0 
  4113      6.553    1.0 
  4114      6.552    1.0 
  4115      6.552    1.0 
  4116      6.551    1.0 
  4117      6.548    1.0 
  4118      6.546    1.0 
  4119      6.544    1.0 
  4120      6.540    1.0 
  4121      6.535    1.0 
  4122      6.532    1.0 
  4123      6.528    1.0 
  4124      6.525    1.0 
  4125      6.521    1.0 
  4126      6.519    1.0 
  4127      6.517    1.0 
  4128      6.515    1.0 
  4129      6.515    1.0 
  4130      6.517    1.0 
  4131      6.518    1.0 
  4132      6.520    1.0 
  4133      6.522    1.0 
  4134      6.526    1.0 
  4135      6.529    1.0 
  4136      6.533    1.0 
  4137      6.539    1.0 
  4138      6.542    1.0 
  4139      6.546    1.0 
  4140      6.550    1.0 
  4141      6.552    1.0 
  4142      6.553    1.0 
  4143      6.553    1.0 
  4144      6.554    1.0 
  4145      6.553    1.0 
  4146      6.553    1.0 
  4147      6.551    1.0 
  4148      6.548    1.0 
  4149      6.546    1.0 
  4150      6.545    1.0 
  4151      6.542    1.0 
  4152      6.541    1.0 
  4153      6.540    1.0 
  4154      6.540    1.0 
  4155      6.540    1.0 
  4156      6.540    1.0 
  4157      6.540    1.0 
  4158      6.540    1.0 
  4159      6.540    1.0 
  4160      6.541    1.0 
  4161      6.542    1.0 
  4162      6.542    1.0 
  4163      6.544    1.0 
  4164      6.544    1.0 
  4165      6.544    1.0 
  4166      6.544    1.0 
  4167      6.544    1.0 
  4168      6.544    1.0 
  4169      6.542    1.0 
  4170      6.542    1.0 
  4171      6.542    1.0 
  4172      6.541    1.0 
  4173      6.541    1.0 
  4174      6.541    1.0 
  4175      6.541    1.0 
  4176      6.541    1.0 
  4177      6.542    1.0 
  4178      6.542    1.0 
  4179      6.544    1.0 
  4180      6.544    1.0 
  4181      6.545    1.0 
  4182      6.546    1.0 
  4183      6.546    1.0 
  4184      6.547    1.0 
  4185      6.548    1.0 
  4186      6.550    1.0 
  4187      6.551    1.0 
  4188      6.552    1.0 
  4189      6.553    1.0 
  4190      6.554    1.0 
  4191      6.557    1.0 
  4192      6.559    1.0 
  4193      6.560    1.0 
  4194      6.562    1.0 
  4195      6.565    1.0 
  4196      6.566    1.0 
  4197      6.566    1.0 
  4198      6.566    1.0 
  4199      6.566    1.0 
  4200      6.566    1.0 
  4201      6.565    1.0 
  4202      6.562    1.0 
  4203      6.561    1.0 
  4204      6.559    1.0 
  4205      6.559    1.0 
  4206      6.558    1.0 
  4207      6.557    1.0 
  4208      6.557    1.0 
  4209      6.557    1.0 
  4210      6.557    1.0 
  4211      6.555    1.0 
  4212      6.555    1.0 
  4213      6.554    1.0 
  4214      6.553    1.0 
  4215      6.553    1.0 
  4216      6.553    1.0 
  4217      6.551    1.0 
  4218      6.550    1.0 
  4219      6.547    1.0 
  4220      6.546    1.0 
  4221      6.545    1.0 
  4222      6.542    1.0 
  4223      6.541    1.0 
  4224      6.540    1.0 
  4225      6.540    1.0 
  4226      6.540    1.0 
  4227      6.540    1.0 
  4228      6.540    1.0 
  4229      6.541    1.0 
  4230      6.544    1.0 
  4231      6.546    1.0 
  4232      6.547    1.0 
  4233      6.551    1.0 
  4234      6.553    1.0 
  4235      6.554    1.0 
  4236      6.557    1.0 
  4237      6.559    1.0 
  4238      6.559    1.0 
  4239      6.560    1.0 
  4240      6.561    1.0 
  4241      6.561    1.0 
  4242      6.561    1.0 
  4243      6.560    1.0 
  4244      6.560    1.0 
  4245      6.560    1.0 
  4246      6.559    1.0 
  4247      6.559    1.0 
  4248      6.559    1.0 
  4249      6.560    1.0 
  4250      6.560    1.0 
  4251      6.560    1.0 
  4252      6.561    1.0 
  4253      6.561    1.0 
  4254      6.562    1.0 
  4255      6.564    1.0 
  4256      6.565    1.0 
  4257      6.565    1.0 
  4258      6.566    1.0 
  4259      6.566    1.0 
  4260      6.566    1.0 
  4261      6.567    1.0 
  4262      6.568    1.0 
  4263      6.570    1.0 
  4264      6.571    1.0 
  4265      6.572    1.0 
  4266      6.572    1.0 
  4267      6.572    1.0 
  4268      6.572    1.0 
  4269      6.572    1.0 
  4270      6.572    1.0 
  4271      6.572    1.0 
  4272      6.573    1.0 
  4273      6.574    1.0 
